Date,Day,Week,Quarter,Month,Year,Media Buyer,Vertical,Source,Revenue,Net Profit,Margin,Incoming,Connected,Converted,No Connect,ACL Sec
2025-07-15,Tuesday  ,29,3,July     ,2025,Thornfield Digital,MEDICARE ENGLISH,facebook,1037.86,291.66,0.281,64,58,30,6,735
2025-07-15,Tuesday  ,29,3,July     ,2025,Larkspur Ads,FINAL EXPENSE ENGLISH,NULL,719.44,141.97,0.197,36,29,19,7,662
2025-07-15,Tuesday  ,29,3,July     ,2025,Mistral Reach,MEDICARE ENGLISH,search,572.08,146.71,0.256,46,42,25,4,901
2025-07-16,Wednesday,29,3,July     ,2025,Northwind Media,MEDICARE ENGLISH,youtube,4609.29,445.08,0.097,316,277,170,39,1053
2025-07-16,Wednesday,29,3,July     ,2025,Blue Harbor Digital,MEDICARE ENGLISH,search,283.63,53.10,0.187,23,21,9,2,1007
2025-07-16,Wednesday,29,3,July     ,2025,Cedar Lane Ads,ACA ENGLISH,facebook,248.17,48.44,0.195,17,14,8,3,577
2025-07-16,Wednesday,29,3,July     ,2025,Vertex Reach,MEDICARE ENGLISH,facebook,1529.70,253.84,0.166,105,89,48,16,888
2025-07-16,Wednesday,29,3,July     ,2025,Lantern Media Group,MEDICARE ENGLISH,facebook,1200.89,NULL,NULL,70,66,46,4,528
2025-07-16,Wednesday,29,3,July     ,2025,Copperfield Digital,MEDICARE ENGLISH,facebook,577.12,77.86,0.135,31,29,13,2,739
2025-07-16,Wednesday,29,3,July     ,2025,Bright Meridian,MEDICARE ENGLISH,facebook,4332.85,498.37,0.115,306,280,173,26,567
2025-07-16,Wednesday,29,3,July     ,2025,Sable Creek Media,MEDICARE ENGLISH,facebook,1365.25,211.90,0.155,74,67,36,7,685
2025-07-16,Wednesday,29,3,July     ,2025,Ironwood Digital,ACA ENGLISH,youtube,5537.51,1691.08,0.305,460,388,178,72,1000
2025-07-16,Wednesday,29,3,July     ,2025,Halcyon Reach,MEDICARE ENGLISH,search,990.49,89.98,0.091,61,57,29,4,1000
2025-07-16,Wednesday,29,3,July     ,2025,Halcyon Reach,MEDICARE SPANISH,search,78.02,11.43,0.146,4,3,1,1,584
2025-07-16,Wednesday,29,3,July     ,2025,Foxglove Media,AUTO ENGLISH,search,1258.98,296.68,0.236,89,76,40,13,687
2025-07-16,Wednesday,29,3,July     ,2025,Quarry Point,FINAL EXPENSE ENGLISH,NULL,598.56,86.30,0.144,43,39,21,4,804
2025-07-16,Wednesday,29,3,July     ,2025,Tidewater Reach,MEDICARE ENGLISH,facebook,725.38,115.68,0.159,55,46,27,9,709
2025-07-16,Wednesday,29,3,July     ,2025,Marigold Digital,MEDICARE ENGLISH,facebook,2161.78,650.41,0.301,101,90,55,11,1094
2025-07-16,Wednesday,29,3,July     ,2025,Slate Harbor Ads,ACA ENGLISH,NULL,362.38,NULL,NULL,19,16,11,3,925
2025-07-16,Wednesday,29,3,July     ,2025,Slate Harbor Ads,MEDICARE ENGLISH,NULL,3463.38,476.46,0.138,222,189,119,33,773
2025-07-16,Wednesday,29,3,July     ,2025,Bellweather Media,MEDICARE ENGLISH,NULL,489.24,95.75,0.196,27,22,12,5,698
2025-07-16,Wednesday,29,3,July     ,2025,Cobalt Grove,MEDICARE ENGLISH,facebook,2117.12,294.01,0.139,153,138,68,15,563
2025-07-16,Wednesday,29,3,July     ,2025,Windrose Performance,AUTO ENGLISH,NULL,451.42,308.60,0.684,25,22,14,3,856
2025-07-16,Wednesday,29,3,July     ,2025,Thornfield Digital,MEDICARE ENGLISH,facebook,557.87,0.59,0.001,39,34,21,5,686
2025-07-16,Wednesday,29,3,July     ,2025,Auburn Peak Media,AUTO INSURANCE ENGLISH,search,156.97,63.02,0.401,11,9,5,2,572
2025-07-16,Wednesday,29,3,July     ,2025,Larkspur Ads,FINAL EXPENSE ENGLISH,NULL,1266.55,99.26,0.078,105,90,50,15,531
2025-07-17,Thursday ,29,3,July     ,2025,Blue Harbor Digital,MEDICARE ENGLISH,search,511.87,80.26,0.157,32,26,15,6,1089
2025-07-17,Thursday ,29,3,July     ,2025,Blue Harbor Digital,MEDICARE SPANISH,search,116.91,26.57,0.227,6,5,2,1,1061
2025-07-17,Thursday ,29,3,July     ,2025,Cedar Lane Ads,ACA ENGLISH,facebook,465.52,96.97,0.208,37,34,23,3,1081
2025-07-17,Thursday ,29,3,July     ,2025,Vertex Reach,MEDICARE ENGLISH,facebook,1043.08,178.49,0.171,71,59,41,12,668
2025-07-17,Thursday ,29,3,July     ,2025,Vertex Reach,FINAL EXPENSE ENGLISH,facebook,497.71,86.54,0.174,40,33,17,7,635
2025-07-17,Thursday ,29,3,July     ,2025,Copperfield Digital,MEDICARE ENGLISH,facebook,243.84,40.69,0.167,14,12,7,2,1006
2025-07-17,Thursday ,29,3,July     ,2025,Bright Meridian,MEDICARE ENGLISH,facebook,2337.78,201.37,0.086,131,109,65,22,1035
2025-07-17,Thursday ,29,3,July     ,2025,Juniper Path,AUTO INSURANCE ENGLISH,search,228.83,12.25,0.054,11,9,5,2,818
2025-07-17,Thursday ,29,3,July     ,2025,Juniper Path,MEDICARE SPANISH,search,123.99,23.78,0.192,6,5,2,1,874
2025-07-17,Thursday ,29,3,July     ,2025,Silverpine Ads,AUTO INSURANCE ENGLISH,facebook,502.64,89.03,0.177,39,34,19,5,1054
2025-07-17,Thursday ,29,3,July     ,2025,Foxglove Media,AUTO ENGLISH,search,941.97,-139.31,-0.148,68,60,41,8,1033
2025-07-17,Thursday ,29,3,July     ,2025,Slate Harbor Ads,ACA ENGLISH,NULL,3560.82,668.90,0.188,179,150,92,29,922
2025-07-17,Thursday ,29,3,July     ,2025,Bellweather Media,MEDICARE ENGLISH,NULL,979.88,187.86,0.192,46,37,22,9,745
2025-07-17,Thursday ,29,3,July     ,2025,Bellweather Media,MEDICARE SPANISH,NULL,118.49,26.06,0.220,7,5,3,2,776
2025-07-17,Thursday ,29,3,July     ,2025,Cobalt Grove,MEDICARE ENGLISH,facebook,549.32,94.54,0.172,31,26,15,5,520
2025-07-17,Thursday ,29,3,July     ,2025,Windrose Performance,AUTO ENGLISH,NULL,316.10,126.90,0.401,14,11,4,3,879
2025-07-17,Thursday ,29,3,July     ,2025,Thornfield Digital,MEDICARE ENGLISH,facebook,499.75,55.21,0.110,33,29,13,4,960
2025-07-17,Thursday ,29,3,July     ,2025,Auburn Peak Media,AUTO INSURANCE ENGLISH,search,129.65,42.01,0.324,8,7,3,1,564
2025-07-17,Thursday ,29,3,July     ,2025,Larkspur Ads,FINAL EXPENSE ENGLISH,NULL,428.56,NULL,NULL,21,19,8,2,615
2025-07-17,Thursday ,29,3,July     ,2025,Mistral Reach,MEDICARE ENGLISH,search,3452.17,895.15,0.259,181,169,117,12,1079
2025-07-18,Friday   ,29,3,July     ,2025,Northwind Media,MEDICARE ENGLISH,youtube,3250.49,147.72,0.045,218,203,99,15,757
2025-07-18,Friday   ,29,3,July     ,2025,Cedar Lane Ads,ACA ENGLISH,facebook,217.57,33.62,0.155,13,11,7,2,597
2025-07-18,Friday   ,29,3,July     ,2025,Vertex Reach,MEDICARE ENGLISH,facebook,1913.15,NULL,NULL,111,95,46,16,1078
2025-07-18,Friday   ,29,3,July     ,2025,Kingfisher Ads,MEDICARE ENGLISH,NULL,883.67,53.92,0.061,71,60,29,11,776
2025-07-18,Friday   ,29,3,July     ,2025,Bright Meridian,MEDICARE ENGLISH,facebook,5561.79,413.93,0.074,307,289,186,18,1027
2025-07-18,Friday   ,29,3,July     ,2025,Sable Creek Media,MEDICARE ENGLISH,facebook,2098.45,77.59,0.037,174,156,102,18,607
2025-07-18,Friday   ,29,3,July     ,2025,Ironwood Digital,ACA ENGLISH,youtube,2864.89,NULL,NULL,198,168,78,30,901
2025-07-18,Friday   ,29,3,July     ,2025,Juniper Path,AUTO INSURANCE ENGLISH,search,394.73,129.74,0.329,18,15,6,3,745
2025-07-18,Friday   ,29,3,July     ,2025,Juniper Path,MEDICARE SPANISH,search,128.68,42.73,0.332,6,5,2,1,753
2025-07-18,Friday   ,29,3,July     ,2025,Halcyon Reach,MEDICARE ENGLISH,search,316.52,63.16,0.200,18,15,10,3,801
2025-07-18,Friday   ,29,3,July     ,2025,Halcyon Reach,MEDICARE SPANISH,search,109.12,19.09,0.175,5,4,2,1,555
2025-07-18,Friday   ,29,3,July     ,2025,Prairie Signal,MEDICARE ENGLISH,youtube,550.50,63.80,0.116,26,22,10,4,671
2025-07-18,Friday   ,29,3,July     ,2025,Onyx Row Media,MEDICARE SPANISH,NULL,76.75,14.57,0.190,4,3,1,1,984
2025-07-18,Friday   ,29,3,July     ,2025,Onyx Row Media,MEDICARE ENGLISH,NULL,549.29,69.45,0.126,45,40,20,5,820
2025-07-18,Friday   ,29,3,July     ,2025,Silverpine Ads,AUTO INSURANCE ENGLISH,facebook,461.33,122.09,0.265,26,23,10,3,640
2025-07-18,Friday   ,29,3,July     ,2025,Quarry Point,FINAL EXPENSE ENGLISH,NULL,843.56,103.04,0.122,46,42,21,4,1017
2025-07-18,Friday   ,29,3,July     ,2025,Tidewater Reach,MEDICARE ENGLISH,facebook,1492.70,223.38,0.150,69,60,28,9,773
2025-07-18,Friday   ,29,3,July     ,2025,Slate Harbor Ads,ACA ENGLISH,NULL,267.93,80.34,0.300,16,14,9,2,608
2025-07-18,Friday   ,29,3,July     ,2025,Slate Harbor Ads,MEDICARE ENGLISH,NULL,2224.82,442.91,0.199,126,103,46,23,1025
2025-07-18,Friday   ,29,3,July     ,2025,Bellweather Media,MEDICARE ENGLISH,NULL,1086.42,212.52,0.196,53,48,28,5,706
2025-07-18,Friday   ,29,3,July     ,2025,Bellweather Media,ACA ENGLISH,NULL,56.47,13.35,0.236,3,2,1,1,1047
2025-07-18,Friday   ,29,3,July     ,2025,Cobalt Grove,MEDICARE ENGLISH,facebook,1040.27,NULL,NULL,52,43,30,9,886
2025-07-18,Friday   ,29,3,July     ,2025,Windrose Performance,AUTO ENGLISH,NULL,548.93,64.15,0.117,38,34,19,4,900
2025-07-18,Friday   ,29,3,July     ,2025,Auburn Peak Media,AUTO INSURANCE ENGLISH,search,86.28,-22.41,-0.260,6,5,2,1,910
2025-07-18,Friday   ,29,3,July     ,2025,Larkspur Ads,FINAL EXPENSE ENGLISH,NULL,1670.65,338.31,0.203,117,98,46,19,505
2025-07-18,Friday   ,29,3,July     ,2025,Granite Bay Digital,MEDICARE ENGLISH,NULL,520.86,105.18,0.202,42,39,26,3,613
2025-07-18,Friday   ,29,3,July     ,2025,Granite Bay Digital,ACA ENGLISH,NULL,91.85,24.97,0.272,4,3,1,1,775
2025-07-21,Monday   ,30,3,July     ,2025,Northwind Media,MEDICARE ENGLISH,youtube,1159.20,181.04,0.156,76,72,47,4,775
2025-07-21,Monday   ,30,3,July     ,2025,Blue Harbor Digital,MEDICARE ENGLISH,search,291.37,57.87,0.199,15,12,8,3,1024
2025-07-21,Monday   ,30,3,July     ,2025,Vertex Reach,MEDICARE ENGLISH,facebook,1014.72,179.61,0.177,63,57,32,6,735
2025-07-21,Monday   ,30,3,July     ,2025,Lantern Media Group,MEDICARE ENGLISH,facebook,6042.18,1662.19,0.275,320,289,139,31,774
2025-07-21,Monday   ,30,3,July     ,2025,Copperfield Digital,MEDICARE ENGLISH,facebook,751.20,170.36,0.227,59,48,21,11,681
2025-07-21,Monday   ,30,3,July     ,2025,Aster Performance,AUTO ENGLISH,youtube,409.34,NULL,NULL,24,20,9,4,844
2025-07-21,Monday   ,30,3,July     ,2025,Kingfisher Ads,MEDICARE ENGLISH,NULL,1772.90,299.73,0.169,107,88,57,19,729
2025-07-21,Monday   ,30,3,July     ,2025,Bright Meridian,MEDICARE ENGLISH,facebook,6439.08,447.29,0.069,304,255,115,49,745
2025-07-21,Monday   ,30,3,July     ,2025,Bright Meridian,AUTO INSURANCE ENGLISH,facebook,522.42,126.90,0.243,38,35,16,3,638
2025-07-21,Monday   ,30,3,July     ,2025,Sable Creek Media,MEDICARE ENGLISH,facebook,1761.99,319.71,0.181,85,72,44,13,900
2025-07-21,Monday   ,30,3,July     ,2025,Ironwood Digital,ACA ENGLISH,youtube,977.19,317.35,0.325,59,50,33,9,851
2025-07-21,Monday   ,30,3,July     ,2025,Juniper Path,AUTO INSURANCE ENGLISH,search,416.56,229.39,0.551,28,23,11,5,842
2025-07-21,Monday   ,30,3,July     ,2025,Juniper Path,MEDICARE SPANISH,search,270.42,71.44,0.264,15,12,7,3,657
2025-07-21,Monday   ,30,3,July     ,2025,Halcyon Reach,MEDICARE ENGLISH,search,380.52,33.32,0.088,17,14,7,3,942
2025-07-21,Monday   ,30,3,July     ,2025,Silverpine Ads,AUTO INSURANCE ENGLISH,facebook,660.41,25.81,0.039,49,41,19,8,1061
2025-07-21,Monday   ,30,3,July     ,2025,Quarry Point,FINAL EXPENSE ENGLISH,NULL,1704.09,174.69,0.103,113,99,69,14,851
2025-07-21,Monday   ,30,3,July     ,2025,Tidewater Reach,MEDICARE ENGLISH,facebook,2518.42,386.79,0.154,143,124,69,19,856
2025-07-21,Monday   ,30,3,July     ,2025,Slate Harbor Ads,ACA ENGLISH,NULL,301.99,61.18,0.203,19,17,10,2,769
2025-07-21,Monday   ,30,3,July     ,2025,Cobalt Grove,MEDICARE ENGLISH,facebook,838.61,105.33,0.126,43,37,18,6,680
2025-07-21,Monday   ,30,3,July     ,2025,Windrose Performance,AUTO ENGLISH,NULL,619.36,49.44,0.080,35,28,19,7,625
2025-07-21,Monday   ,30,3,July     ,2025,Windrose Performance,MEDICARE ENGLISH,NULL,864.69,NULL,NULL,39,33,17,6,565
2025-07-21,Monday   ,30,3,July     ,2025,Thornfield Digital,MEDICARE ENGLISH,facebook,1512.79,302.53,0.200,78,70,37,8,954
2025-07-21,Monday   ,30,3,July     ,2025,Auburn Peak Media,AUTO INSURANCE ENGLISH,search,135.59,40.42,0.298,8,6,2,2,1086
2025-07-21,Monday   ,30,3,July     ,2025,Granite Bay Digital,MEDICARE ENGLISH,NULL,488.74,88.94,0.182,33,28,18,5,520
2025-07-21,Monday   ,30,3,July     ,2025,Granite Bay Digital,ACA ENGLISH,NULL,89.82,22.29,0.248,4,3,1,1,681
2025-07-21,Monday   ,30,3,July     ,2025,Mistral Reach,MEDICARE ENGLISH,search,3315.88,590.09,0.178,274,226,117,48,967
2025-07-22,Tuesday  ,30,3,July     ,2025,Northwind Media,MEDICARE ENGLISH,youtube,3531.94,318.17,0.090,252,212,130,40,647
2025-07-22,Tuesday  ,30,3,July     ,2025,Blue Harbor Digital,MEDICARE ENGLISH,search,553.76,95.35,0.172,40,34,19,6,565
2025-07-22,Tuesday  ,30,3,July     ,2025,Cedar Lane Ads,ACA ENGLISH,facebook,150.33,29.20,0.194,10,9,6,1,1037
2025-07-22,Tuesday  ,30,3,July     ,2025,Copperfield Digital,MEDICARE ENGLISH,facebook,378.45,47.99,0.127,18,16,9,2,1019
2025-07-22,Tuesday  ,30,3,July     ,2025,Copperfield Digital,ACA ENGLISH,facebook,76.86,18.06,0.235,4,3,2,1,839
2025-07-22,Tuesday  ,30,3,July     ,2025,Kingfisher Ads,MEDICARE ENGLISH,NULL,2076.14,382.76,0.184,96,83,49,13,641
2025-07-22,Tuesday  ,30,3,July     ,2025,Bright Meridian,MEDICARE ENGLISH,facebook,4932.62,785.89,0.159,253,235,139,18,841
2025-07-22,Tuesday  ,30,3,July     ,2025,Bright Meridian,AUTO INSURANCE ENGLISH,facebook,740.80,368.58,0.498,39,31,20,8,1076
2025-07-22,Tuesday  ,30,3,July     ,2025,Sable Creek Media,MEDICARE ENGLISH,facebook,728.22,NULL,NULL,58,54,25,4,863
2025-07-22,Tuesday  ,30,3,July     ,2025,Ironwood Digital,ACA ENGLISH,youtube,2553.12,546.67,0.214,119,102,65,17,575
2025-07-22,Tuesday  ,30,3,July     ,2025,Juniper Path,AUTO INSURANCE ENGLISH,search,1182.74,294.65,0.249,69,58,29,11,820
2025-07-22,Tuesday  ,30,3,July     ,2025,Halcyon Reach,MEDICARE ENGLISH,search,1233.25,71.33,0.058,79,65,39,14,752
2025-07-22,Tuesday  ,30,3,July     ,2025,Foxglove Media,AUTO ENGLISH,search,661.99,49.95,0.075,35,30,15,5,916
2025-07-22,Tuesday  ,30,3,July     ,2025,Quarry Point,FINAL EXPENSE ENGLISH,NULL,781.43,201.67,0.258,37,33,23,4,562
2025-07-22,Tuesday  ,30,3,July     ,2025,Tidewater Reach,MEDICARE ENGLISH,facebook,1534.86,181.51,0.118,110,98,61,12,655
2025-07-22,Tuesday  ,30,3,July     ,2025,Marigold Digital,MEDICARE ENGLISH,facebook,2688.04,903.62,0.336,177,158,82,19,846
2025-07-22,Tuesday  ,30,3,July     ,2025,Slate Harbor Ads,ACA ENGLISH,NULL,708.13,114.38,0.162,51,46,31,5,883
2025-07-22,Tuesday  ,30,3,July     ,2025,Slate Harbor Ads,MEDICARE ENGLISH,NULL,4625.61,953.84,0.206,348,304,204,44,804
2025-07-22,Tuesday  ,30,3,July     ,2025,Cobalt Grove,MEDICARE ENGLISH,facebook,2283.51,212.89,0.093,119,98,55,21,599
2025-07-22,Tuesday  ,30,3,July     ,2025,Windrose Performance,AUTO ENGLISH,NULL,411.06,NULL,NULL,24,22,15,2,726
2025-07-23,Wednesday,30,3,July     ,2025,Northwind Media,MEDICARE ENGLISH,youtube,1693.96,216.13,0.128,90,83,50,7,711
2025-07-23,Wednesday,30,3,July     ,2025,Blue Harbor Digital,MEDICARE ENGLISH,search,232.96,43.51,0.187,19,15,7,4,526
2025-07-23,Wednesday,30,3,July     ,2025,Blue Harbor Digital,MEDICARE SPANISH,search,164.65,56.48,0.343,9,8,3,1,853
2025-07-23,Wednesday,30,3,July     ,2025,Cedar Lane Ads,ACA ENGLISH,facebook,539.73,78.33,0.145,44,40,19,4,899
2025-07-23,Wednesday,30,3,July     ,2025,Lantern Media Group,MEDICARE ENGLISH,facebook,3580.24,377.00,0.105,188,169,82,19,898
2025-07-23,Wednesday,30,3,July     ,2025,Copperfield Digital,MEDICARE ENGLISH,facebook,1406.18,244.35,0.174,110,96,50,14,1044
2025-07-23,Wednesday,30,3,July     ,2025,Copperfield Digital,ACA ENGLISH,facebook,139.66,NULL,NULL,9,8,4,1,1071
2025-07-23,Wednesday,30,3,July     ,2025,Aster Performance,AUTO ENGLISH,youtube,633.63,NULL,NULL,34,29,16,5,894
2025-07-23,Wednesday,30,3,July     ,2025,Kingfisher Ads,MEDICARE ENGLISH,NULL,2087.96,297.89,0.143,104,93,61,11,696
2025-07-23,Wednesday,30,3,July     ,2025,Sable Creek Media,MEDICARE ENGLISH,facebook,703.00,108.14,0.154,33,30,17,3,1070
2025-07-23,Wednesday,30,3,July     ,2025,Ironwood Digital,ACA ENGLISH,youtube,1106.25,341.91,0.309,64,53,37,11,935
2025-07-23,Wednesday,30,3,July     ,2025,Ironwood Digital,MEDICARE ENGLISH,youtube,5690.70,1251.32,0.220,467,406,258,61,600
2025-07-23,Wednesday,30,3,July     ,2025,Juniper Path,AUTO INSURANCE ENGLISH,search,425.29,NULL,NULL,27,22,15,5,1060
2025-07-23,Wednesday,30,3,July     ,2025,Juniper Path,MEDICARE SPANISH,search,337.99,76.16,0.225,25,23,10,2,988
2025-07-23,Wednesday,30,3,July     ,2025,Halcyon Reach,MEDICARE SPANISH,search,83.77,13.47,0.161,4,3,1,1,612
2025-07-23,Wednesday,30,3,July     ,2025,Prairie Signal,MEDICARE ENGLISH,youtube,429.82,NULL,NULL,24,20,13,4,931
2025-07-23,Wednesday,30,3,July     ,2025,Silverpine Ads,AUTO INSURANCE ENGLISH,facebook,553.79,61.86,0.112,36,30,17,6,906
2025-07-23,Wednesday,30,3,July     ,2025,Ember Lane Digital,MEDICARE ENGLISH,facebook,1471.55,229.26,0.156,95,87,46,8,716
2025-07-23,Wednesday,30,3,July     ,2025,Foxglove Media,AUTO ENGLISH,search,634.86,19.20,0.030,34,29,17,5,530
2025-07-23,Wednesday,30,3,July     ,2025,Quarry Point,FINAL EXPENSE ENGLISH,NULL,637.74,117.91,0.185,44,36,20,8,1032
2025-07-23,Wednesday,30,3,July     ,2025,Tidewater Reach,MEDICARE ENGLISH,facebook,912.34,105.08,0.115,56,45,20,11,885
2025-07-23,Wednesday,30,3,July     ,2025,Slate Harbor Ads,ACA ENGLISH,NULL,644.69,88.87,0.138,39,33,20,6,885
2025-07-23,Wednesday,30,3,July     ,2025,Bellweather Media,MEDICARE ENGLISH,NULL,372.36,35.74,0.096,19,16,8,3,939
2025-07-23,Wednesday,30,3,July     ,2025,Bellweather Media,MEDICARE SPANISH,NULL,181.23,49.71,0.274,10,9,4,1,699
2025-07-23,Wednesday,30,3,July     ,2025,Windrose Performance,AUTO ENGLISH,NULL,477.37,154.36,0.323,31,26,15,5,695
2025-07-23,Wednesday,30,3,July     ,2025,Auburn Peak Media,FINAL EXPENSE ENGLISH,search,138.99,NULL,NULL,11,9,5,2,703
2025-07-23,Wednesday,30,3,July     ,2025,Larkspur Ads,FINAL EXPENSE ENGLISH,NULL,994.99,214.68,0.216,48,43,23,5,892
2025-07-24,Thursday ,30,3,July     ,2025,Northwind Media,MEDICARE ENGLISH,youtube,1061.60,114.12,0.107,80,74,40,6,1007
2025-07-24,Thursday ,30,3,July     ,2025,Cedar Lane Ads,ACA ENGLISH,facebook,337.47,83.60,0.248,21,19,13,2,1036
2025-07-24,Thursday ,30,3,July     ,2025,Vertex Reach,MEDICARE ENGLISH,facebook,993.97,NULL,NULL,73,62,39,11,817
2025-07-24,Thursday ,30,3,July     ,2025,Vertex Reach,FINAL EXPENSE ENGLISH,facebook,513.22,92.33,0.180,24,21,12,3,823
2025-07-24,Thursday ,30,3,July     ,2025,Copperfield Digital,MEDICARE ENGLISH,facebook,338.44,30.20,0.089,17,16,8,1,794
2025-07-24,Thursday ,30,3,July     ,2025,Copperfield Digital,ACA ENGLISH,facebook,199.73,30.32,0.152,10,8,5,2,803
2025-07-24,Thursday ,30,3,July     ,2025,Bright Meridian,MEDICARE ENGLISH,facebook,3244.74,318.18,0.098,189,159,72,30,699
2025-07-24,Thursday ,30,3,July     ,2025,Ironwood Digital,ACA ENGLISH,youtube,4918.32,1093.97,0.222,384,334,156,50,1038
2025-07-24,Thursday ,30,3,July     ,2025,Halcyon Reach,MEDICARE ENGLISH,search,2318.06,358.51,0.155,117,110,75,7,1075
2025-07-24,Thursday ,30,3,July     ,2025,Prairie Signal,MEDICARE ENGLISH,youtube,403.52,71.60,0.177,28,24,13,4,529
2025-07-24,Thursday ,30,3,July     ,2025,Silverpine Ads,AUTO INSURANCE ENGLISH,facebook,711.67,NULL,NULL,34,31,17,3,796
2025-07-24,Thursday ,30,3,July     ,2025,Ember Lane Digital,MEDICARE ENGLISH,facebook,1852.82,456.04,0.246,116,99,68,17,690
2025-07-24,Thursday ,30,3,July     ,2025,Foxglove Media,AUTO ENGLISH,search,1004.18,-175.87,-0.175,50,46,23,4,610
2025-07-24,Thursday ,30,3,July     ,2025,Quarry Point,FINAL EXPENSE ENGLISH,NULL,1115.30,266.98,0.239,55,51,33,4,968
2025-07-24,Thursday ,30,3,July     ,2025,Tidewater Reach,MEDICARE ENGLISH,facebook,1553.16,192.96,0.124,94,86,60,8,779
2025-07-24,Thursday ,30,3,July     ,2025,Marigold Digital,MEDICARE ENGLISH,facebook,5426.64,1895.46,0.349,315,298,148,17,528
2025-07-24,Thursday ,30,3,July     ,2025,Slate Harbor Ads,ACA ENGLISH,NULL,442.30,94.16,0.213,22,19,13,3,671
2025-07-24,Thursday ,30,3,July     ,2025,Slate Harbor Ads,MEDICARE ENGLISH,NULL,3080.94,491.92,0.160,140,118,67,22,565
2025-07-24,Thursday ,30,3,July     ,2025,Windrose Performance,AUTO ENGLISH,NULL,390.93,-62.45,-0.160,31,26,15,5,722
2025-07-24,Thursday ,30,3,July     ,2025,Thornfield Digital,MEDICARE ENGLISH,facebook,892.52,NULL,NULL,43,36,20,7,867
2025-07-24,Thursday ,30,3,July     ,2025,Larkspur Ads,FINAL EXPENSE ENGLISH,NULL,1006.27,250.08,0.249,48,41,28,7,643
2025-07-24,Thursday ,30,3,July     ,2025,Mistral Reach,MEDICARE ENGLISH,search,2213.69,488.68,0.221,133,116,57,17,983
2025-07-25,Friday   ,30,3,July     ,2025,Northwind Media,MEDICARE ENGLISH,youtube,1378.13,257.73,0.187,75,64,31,11,735
2025-07-25,Friday   ,30,3,July     ,2025,Blue Harbor Digital,MEDICARE ENGLISH,search,519.58,NULL,NULL,23,21,11,2,895
2025-07-25,Friday   ,30,3,July     ,2025,Blue Harbor Digital,MEDICARE SPANISH,search,166.53,NULL,NULL,8,7,3,1,684
2025-07-25,Friday   ,30,3,July     ,2025,Cedar Lane Ads,ACA ENGLISH,facebook,289.18,40.25,0.139,18,15,9,3,963
2025-07-25,Friday   ,30,3,July     ,2025,Vertex Reach,MEDICARE ENGLISH,facebook,1457.82,228.15,0.157,92,82,56,10,1070
2025-07-25,Friday   ,30,3,July     ,2025,Vertex Reach,FINAL EXPENSE ENGLISH,facebook,750.14,112.28,0.150,51,43,28,8,1074
2025-07-25,Friday   ,30,3,July     ,2025,Copperfield Digital,MEDICARE ENGLISH,facebook,289.97,51.72,0.178,21,19,11,2,958
2025-07-25,Friday   ,30,3,July     ,2025,Aster Performance,AUTO ENGLISH,youtube,431.54,NULL,NULL,25,22,11,3,795
2025-07-25,Friday   ,30,3,July     ,2025,Bright Meridian,MEDICARE ENGLISH,facebook,1923.32,312.96,0.163,131,123,55,8,968
2025-07-25,Friday   ,30,3,July     ,2025,Sable Creek Media,MEDICARE ENGLISH,facebook,1426.50,132.16,0.093,88,83,52,5,989
2025-07-25,Friday   ,30,3,July     ,2025,Ironwood Digital,ACA ENGLISH,youtube,3168.48,501.33,0.158,224,199,141,25,1075
2025-07-25,Friday   ,30,3,July     ,2025,Halcyon Reach,MEDICARE ENGLISH,search,1352.24,201.14,0.149,70,64,29,6,576
2025-07-25,Friday   ,30,3,July     ,2025,Prairie Signal,MEDICARE ENGLISH,youtube,714.12,79.83,0.112,57,49,28,8,969
2025-07-25,Friday   ,30,3,July     ,2025,Onyx Row Media,AUTO ENGLISH,NULL,111.84,37.59,0.336,7,6,3,1,698
2025-07-25,Friday   ,30,3,July     ,2025,Onyx Row Media,MEDICARE ENGLISH,NULL,451.67,NULL,NULL,22,18,11,4,745
2025-07-25,Friday   ,30,3,July     ,2025,Silverpine Ads,AUTO INSURANCE ENGLISH,facebook,695.84,108.12,0.155,41,38,18,3,924
2025-07-25,Friday   ,30,3,July     ,2025,Ember Lane Digital,MEDICARE ENGLISH,facebook,1559.98,291.78,0.187,101,94,57,7,895
2025-07-25,Friday   ,30,3,July     ,2025,Quarry Point,FINAL EXPENSE ENGLISH,NULL,731.56,35.56,0.049,41,37,18,4,848
2025-07-25,Friday   ,30,3,July     ,2025,Tidewater Reach,MEDICARE ENGLISH,facebook,1294.92,127.35,0.098,73,66,34,7,953
2025-07-25,Friday   ,30,3,July     ,2025,Slate Harbor Ads,ACA ENGLISH,NULL,1096.97,112.30,0.102,55,51,25,4,665
2025-07-25,Friday   ,30,3,July     ,2025,Bellweather Media,MEDICARE ENGLISH,NULL,372.63,56.17,0.151,27,22,13,5,671
2025-07-25,Friday   ,30,3,July     ,2025,Cobalt Grove,MEDICARE ENGLISH,facebook,2348.05,562.10,0.239,147,139,93,8,520
2025-07-25,Friday   ,30,3,July     ,2025,Windrose Performance,AUTO ENGLISH,NULL,424.97,126.15,0.297,21,17,8,4,1052
2025-07-25,Friday   ,30,3,July     ,2025,Thornfield Digital,MEDICARE ENGLISH,facebook,678.92,154.54,0.228,37,34,15,3,1015
